"set","n","method","measure","type","value","mc_se"
"Set2_LogNormal",200,"KS","false_pooling_at_k","overall",0.421,0.00901404459718278
"Set2_LogNormal",200,"KS","harm_maxW1","overall",2.53551866666665,0.0561011575152466
"Set2_LogNormal",200,"KS","auc","location",0.933750000000001,0.00289541530422641
"Set2_LogNormal",200,"KS","auc","shape",0.980361111111111,0.00124671904805068
"Set2_LogNormal",200,"KS","auc","combined",0.911749999999999,0.0028096171095839
"Set2_LogNormal",200,"RV1","precision_at_k","overall",0.592111111111115,0.00444016414259244
"Set2_LogNormal",200,"RV1","false_pooling_at_k","overall",0.856666666666667,0.00639762687483645
"Set2_LogNormal",200,"RV1","harm_maxW1","overall",8.47117633333336,0.087190440431483
"Set2_LogNormal",200,"RV1","auc","location",0.94988888888889,0.00255965773817965
"Set2_LogNormal",200,"RV1","auc","shape",0.626055555555556,0.00527832735929966
"Set2_LogNormal",200,"RV1","auc","combined",0.808499999999999,0.00470696784525795
"Set2_LogNormal",200,"RV2","precision_at_k","overall",0.890444444444444,0.00344611906722778
"Set2_LogNormal",200,"RV2","false_pooling_at_k","overall",0.284,0.00823294196100843
"Set2_LogNormal",200,"RV2","harm_maxW1","overall",1.68174166666666,0.0496719675233781
"Set2_LogNormal",200,"RV2","auc","location",0.947444444444445,0.00262918958237697
"Set2_LogNormal",200,"RV2","auc","shape",0.976055555555557,0.00132529948474928
"Set2_LogNormal",200,"RV2","auc","combined",0.954777777777778,0.00221187498437397
"Set2_LogNormal",200,"RV3","precision_at_k","overall",0.799777777777777,0.00413297290344011
"Set2_LogNormal",200,"RV3","false_pooling_at_k","overall",0.498666666666667,0.00912867683406203
"Set2_LogNormal",200,"RV3","harm_maxW1","overall",3.08519033333331,0.0585653482267832
"Set2_LogNormal",200,"RV3","auc","location",0.906555555555558,0.00316372117722745
"Set2_LogNormal",200,"RV3","auc","shape",0.928944444444446,0.00252011639126235
"Set2_LogNormal",200,"RV3","auc","combined",0.90938888888889,0.00312214297381891
"Set2_LogNormal",300,"W1","precision_at_k","overall",0.967777777777777,0.00184580494223324
"Set2_LogNormal",300,"W1","false_pooling_at_k","overall",0.0943333333333333,0.00533649559029005
"Set2_LogNormal",300,"W1","harm_maxW1","overall",0.484039333333333,0.0274805023271221
"Set2_LogNormal",300,"W1","auc","location",0.975833333333334,0.00162344417447985
"Set2_LogNormal",300,"W1","auc","shape",0.999722222222222,0.000146898666116931
"Set2_LogNormal",300,"W1","auc","combined",0.997,0.000493876077823849
"Set2_LogNormal",300,"SMD","precision_at_k","overall",0.546000000000004,0.00427000448144995
"Set2_LogNormal",300,"SMD","false_pooling_at_k","overall",0.912,0.00517223356007828
"Set2_LogNormal",300,"SMD","harm_maxW1","overall",10.1037550000001,0.0835841060708108
"Set2_LogNormal",300,"SMD","auc","location",0.973277777777779,0.00175319784248526
"Set2_LogNormal",300,"SMD","auc","shape",0.505166666666666,0.0054682351521321
"Set2_LogNormal",300,"SMD","auc","combined",0.822222222222222,0.00465960665253779
"Set2_LogNormal",300,"SMD_log","precision_at_k","overall",0.584333333333339,0.00403988295882226
"Set2_LogNormal",300,"SMD_log","false_pooling_at_k","overall",0.893666666666667,0.00562810079143209
"Set2_LogNormal",300,"SMD_log","harm_maxW1","overall",7.33618433333303,0.0558476597431564
"Set2_LogNormal",300,"SMD_log","auc","location",0.976388888888889,0.00162616688082073
"Set2_LogNormal",300,"SMD_log","auc","shape",0.930944444444446,0.00270115639768775
"Set2_LogNormal",300,"SMD_log","auc","combined",0.513333333333334,0.00538023359904076
"Set2_LogNormal",300,"KS","precision_at_k","overall",0.906666666666665,0.00293299661366987
"Set2_LogNormal",300,"KS","false_pooling_at_k","overall",0.264666666666667,0.0080543615973422
"Set2_LogNormal",300,"KS","harm_maxW1","overall",1.52381833333332,0.0471727898051313
"Set2_LogNormal",300,"KS","auc","location",0.963027777777778,0.00209468751659516
"Set2_LogNormal",300,"KS","auc","shape",0.993666666666667,0.000733181802526024
"Set2_LogNormal",300,"KS","auc","combined",0.95563888888889,0.00195134957782925
"Set2_LogNormal",300,"RV1","precision_at_k","overall",0.623555555555565,0.0042771553178673
"Set2_LogNormal",300,"RV1","false_pooling_at_k","overall",0.833,0.00680957658987204
"Set2_LogNormal",300,"RV1","harm_maxW1","overall",8.38623400000005,0.0910267985984434
"Set2_LogNormal",300,"RV1","auc","location",0.976055555555557,0.0016302310548444
"Set2_LogNormal",300,"RV1","auc","shape",0.621944444444444,0.00536707833326371
"Set2_LogNormal",300,"RV1","auc","combined",0.869055555555555,0.00412205138410054
"Set2_LogNormal",300,"RV2","precision_at_k","overall",0.943333333333331,0.0025850949787931
"Set2_LogNormal",300,"RV2","false_pooling_at_k","overall",0.152333333333333,0.00656068819786687
"Set2_LogNormal",300,"RV2","harm_maxW1","overall",0.872412999999998,0.0379542494199602
"Set2_LogNormal",300,"RV2","auc","location",0.974722222222223,0.00170148053419025
"Set2_LogNormal",300,"RV2","auc","shape",0.988666666666668,0.00095924352911369
"Set2_LogNormal",300,"RV2","auc","combined",0.981111111111112,0.0013579517376581
"Set2_LogNormal",300,"RV3","precision_at_k","overall",0.858555555555555,0.00367645774676945
"Set2_LogNormal",300,"RV3","false_pooling_at_k","overall",0.367666666666667,0.00880317913954743
"Set2_LogNormal",300,"RV3","harm_maxW1","overall",2.22093899999998,0.0543454511352422
"Set2_LogNormal",300,"RV3","auc","location",0.944611111111113,0.00230783934189077
"Set2_LogNormal",300,"RV3","auc","shape",0.949555555555557,0.00214532125617048
"Set2_LogNormal",300,"RV3","auc","combined",0.944388888888891,0.00234586559524239
"Set2_LogNormal",400,"W1","precision_at_k","overall",0.984444444444444,0.00129322387216543
"Set2_LogNormal",400,"W1","false_pooling_at_k","overall",0.0463333333333333,0.00383781863196424
"Set2_LogNormal",400,"W1","harm_maxW1","overall",0.232761333333333,0.0192873091525509
"Set2_LogNormal",400,"W1","auc","location",0.988444444444445,0.00109372320660851
"Set2_LogNormal",400,"W1","auc","shape",1,0
"Set2_LogNormal",400,"W1","auc","combined",0.9995,0.000200100283499727
"Set2_LogNormal",400,"SMD","precision_at_k","overall",0.557777777777782,0.00417497936221175
"Set2_LogNormal",400,"SMD","false_pooling_at_k","overall",0.908666666666667,0.00525964370008576
"Set2_LogNormal",400,"SMD","harm_maxW1","overall",10.1451743333335,0.0847325609365566
"Set2_LogNormal",400,"SMD","auc","location",0.985555555555557,0.00121394503641581
"Set2_LogNormal",400,"SMD","auc","shape",0.502444444444444,0.00542267605872422
"Set2_LogNormal",400,"SMD","auc","combined",0.860277777777779,0.00416725613114272
"Set2_LogNormal",400,"SMD_log","precision_at_k","overall",0.589111111111117,0.00386436500248401
"Set2_LogNormal",400,"SMD_log","false_pooling_at_k","overall",0.9,0.00547722557505166
"Set2_LogNormal",400,"SMD_log","harm_maxW1","overall",7.40932033333302,0.0547409484889037
"Set2_LogNormal",400,"SMD_log","auc","location",0.988833333333334,0.00109365877044529
"Set2_LogNormal",400,"SMD_log","auc","shape",0.950444444444446,0.00226812226319925
"Set2_LogNormal",400,"SMD_log","auc","combined",0.509333333333334,0.00536005804280352
"Set2_LogNormal",400,"KS","precision_at_k","overall",0.943666666666663,0.00237610792871197
"Set2_LogNormal",400,"KS","false_pooling_at_k","overall",0.163,0.00674366369268219
"Set2_LogNormal",400,"KS","harm_maxW1","overall",0.909619999999996,0.0379096193286669
"Set2_LogNormal",400,"KS","auc","location",0.980750000000001,0.00137237881472634
"Set2_LogNormal",400,"KS","auc","shape",0.998083333333333,0.000396174803979933
"Set2_LogNormal",400,"KS","auc","combined",0.975472222222223,0.00137355526418986
"Set2_LogNormal",400,"RV1","precision_at_k","overall",0.640333333333343,0.00415780836142806
"Set2_LogNormal",400,"RV1","false_pooling_at_k","overall",0.819666666666667,0.00701933572883318
"Set2_LogNormal",400,"RV1","harm_maxW1","overall",8.30150666666673,0.0928646778979848
"Set2_LogNormal",400,"RV1","auc","location",0.987888888888889,0.00110576305515926
"Set2_LogNormal",400,"RV1","auc","shape",0.624388888888889,0.00530314362473093
"Set2_LogNormal",400,"RV1","auc","combined",0.899444444444446,0.00356161231811133
"Set2_LogNormal",400,"RV2","precision_at_k","overall",0.965444444444442,0.00199616813991162
"Set2_LogNormal",400,"RV2","false_pooling_at_k","overall",0.0966666666666667,0.00539512811779363
"Set2_LogNormal",400,"RV2","harm_maxW1","overall",0.547731333333332,0.0308127975351056
"Set2_LogNormal",400,"RV2","auc","location",0.986277777777778,0.0011793800247575
"Set2_LogNormal",400,"RV2","auc","shape",0.994555555555556,0.000610602481935348
"Set2_LogNormal",400,"RV2","auc","combined",0.988500000000001,0.00100110587000637
"Set2_LogNormal",400,"RV3","precision_at_k","overall",0.899888888888886,0.00324017921061014
"Set2_LogNormal",400,"RV3","false_pooling_at_k","overall",0.266666666666667,0.00807373427759331
"Set2_LogNormal",400,"RV3","harm_maxW1","overall",1.60483633333333,0.0493877918817997
"Set2_LogNormal",400,"RV3","auc","location",0.96588888888889,0.0017832681423405
"Set2_LogNormal",400,"RV3","auc","shape",0.96327777777778,0.00188017570976347
"Set2_LogNormal",400,"RV3","auc","combined",0.961444444444445,0.00198408378788881
"Set2_LogNormal",600,"W1","precision_at_k","overall",0.995666666666666,0.000689363635697524
"Set2_LogNormal",600,"W1","false_pooling_at_k","overall",0.013,0.00206809090709282
"Set2_LogNormal",600,"W1","harm_maxW1","overall",0.065,0.0103404545354641
"Set2_LogNormal",600,"W1","auc","location",0.996222222222222,0.000663089166551896
"Set2_LogNormal",600,"W1","auc","shape",1,0
"Set2_LogNormal",600,"W1","auc","combined",0.999944444444444,5.5546295525311e-05
"Set2_LogNormal",600,"SMD","precision_at_k","overall",0.578222222222229,0.00392018308130395
"Set2_LogNormal",600,"SMD","false_pooling_at_k","overall",0.907666666666667,0.00528544822725216
"Set2_LogNormal",600,"SMD","harm_maxW1","overall",10.1919470000001,0.0850215206916938
"Set2_LogNormal",600,"SMD","auc","location",0.995444444444444,0.000715262765034605
"Set2_LogNormal",600,"SMD","auc","shape",0.507000000000001,0.00530975924217634
"Set2_LogNormal",600,"SMD","auc","combined",0.918222222222223,0.00322209706014833
"Set2_LogNormal",600,"SMD_log","precision_at_k","overall",0.595777777777785,0.0037223360955487
"Set2_LogNormal",600,"SMD_log","false_pooling_at_k","overall",0.902,0.00542819798214226
"Set2_LogNormal",600,"SMD_log","harm_maxW1","overall",7.47209599999968,0.0546178111591779
"Set2_LogNormal",600,"SMD_log","auc","location",0.996666666666667,0.000600411381604503
"Set2_LogNormal",600,"SMD_log","auc","shape",0.976611111111112,0.0015534903619028
"Set2_LogNormal",600,"SMD_log","auc","combined",0.504555555555555,0.00530075660412103
"Set2_LogNormal",600,"KS","precision_at_k","overall",0.979444444444444,0.00151368924949347
"Set2_LogNormal",600,"KS","false_pooling_at_k","overall",0.0596666666666667,0.00432460231526382
"Set2_LogNormal",600,"KS","harm_maxW1","overall",0.331728000000001,0.0241300338491451
"Set2_LogNormal",600,"KS","auc","location",0.993277777777778,0.000869794332626643
"Set2_LogNormal",600,"KS","auc","shape",0.999777777777778,0.000111037012328768
"Set2_LogNormal",600,"KS","auc","combined",0.991888888888889,0.000763549756369493
"Set2_LogNormal",600,"RV1","precision_at_k","overall",0.659111111111123,0.00389437496635717
"Set2_LogNormal",600,"RV1","false_pooling_at_k","overall",0.813333333333333,0.00711388834656599
"Set2_LogNormal",600,"RV1","harm_maxW1","overall",8.24564966666672,0.0935968719947424
"Set2_LogNormal",600,"RV1","auc","location",0.996222222222222,0.000644201742293002
"Set2_LogNormal",600,"RV1","auc","shape",0.627333333333334,0.00520710341033503
"Set2_LogNormal",600,"RV1","auc","combined",0.942333333333334,0.00271986973181104
"Set2_LogNormal",600,"RV2","precision_at_k","overall",0.988777777777777,0.00116322066029051
"Set2_LogNormal",600,"RV2","false_pooling_at_k","overall",0.0316666666666667,0.00319707621058621
"Set2_LogNormal",600,"RV2","harm_maxW1","overall",0.179094666666667,0.0181869799127308
"Set2_LogNormal",600,"RV2","auc","location",0.995611111111111,0.000700351910366234
"Set2_LogNormal",600,"RV2","auc","shape",0.998555555555556,0.000303145376578979
"Set2_LogNormal",600,"RV2","auc","combined",0.995777777777778,0.000608769926199151
"Set2_LogNormal",600,"RV3","precision_at_k","overall",0.942555555555553,0.00257217702544066
"Set2_LogNormal",600,"RV3","false_pooling_at_k","overall",0.155666666666667,0.00661902700693376
"Set2_LogNormal",600,"RV3","harm_maxW1","overall",0.931502999999999,0.0399768072094766
"Set2_LogNormal",600,"RV3","auc","location",0.983555555555556,0.00119514794097694
"Set2_LogNormal",600,"RV3","auc","shape",0.979055555555558,0.00142684109640846
"Set2_LogNormal",600,"RV3","auc","combined",0.978277777777779,0.00149695129136581
"Set2_LogNormal",1000,"W1","precision_at_k","overall",0.999222222222222,0.000293629199835335
"Set2_LogNormal",1000,"W1","false_pooling_at_k","overall",0.00233333333333333,0.000880887599505728
"Set2_LogNormal",1000,"W1","harm_maxW1","overall",0.0116666666666667,0.00440443799752864
"Set2_LogNormal",1000,"W1","auc","location",0.999333333333333,0.000260294230477395
"Set2_LogNormal",1000,"W1","auc","shape",1,0
"Set2_LogNormal",1000,"W1","auc","combined",1,0
"Set2_LogNormal",1000,"SMD","precision_at_k","overall",0.595888888888896,0.00379040970889841
"Set2_LogNormal",1000,"SMD","false_pooling_at_k","overall",0.899333333333333,0.00549341693571766
"Set2_LogNormal",1000,"SMD","harm_maxW1","overall",10.1499543333335,0.0865466767272144
"Set2_LogNormal",1000,"SMD","auc","location",0.999388888888889,0.000199997427966795
"Set2_LogNormal",1000,"SMD","auc","shape",0.504277777777778,0.00531507977788367
"Set2_LogNormal",1000,"SMD","auc","combined",0.964444444444445,0.00213254229161164
"Set2_LogNormal",1000,"SMD_log","precision_at_k","overall",0.608444444444452,0.00370264281102049
"Set2_LogNormal",1000,"SMD_log","false_pooling_at_k","overall",0.887333333333333,0.00577272000847922
"Set2_LogNormal",1000,"SMD_log","harm_maxW1","overall",7.33379166666635,0.0569397414219773
"Set2_LogNormal",1000,"SMD_log","auc","location",0.9995,0.000184030660354852
"Set2_LogNormal",1000,"SMD_log","auc","shape",0.9935,0.000766660627995212
"Set2_LogNormal",1000,"SMD_log","auc","combined",0.515222222222223,0.00533882086517733
"Set2_LogNormal",1000,"KS","precision_at_k","overall",0.996333333333333,0.00063476446492052
"Set2_LogNormal",1000,"KS","false_pooling_at_k","overall",0.011,0.00190429339476178
"Set2_LogNormal",1000,"KS","harm_maxW1","overall",0.0593786666666667,0.0103094734095214
"Set2_LogNormal",1000,"KS","auc","location",0.998861111111111,0.000302305527053537
"Set2_LogNormal",1000,"KS","auc","shape",1,0
"Set2_LogNormal",1000,"KS","auc","combined",0.998944444444445,0.000259865033028273
"Set2_LogNormal",1000,"RV1","precision_at_k","overall",0.674444444444458,0.00375214616226944
"Set2_LogNormal",1000,"RV1","false_pooling_at_k","overall",0.801666666666667,0.00728004629614909
"Set2_LogNormal",1000,"RV1","harm_maxW1","overall",8.23705000000007,0.0953802221034321
"Set2_LogNormal",1000,"RV1","auc","location",0.999555555555555,0.000175494597949761
"Set2_LogNormal",1000,"RV1","auc","shape",0.625555555555555,0.00517516227057151
"Set2_LogNormal",1000,"RV1","auc","combined",0.977166666666667,0.00166730820985966
"Set2_LogNormal",1000,"RV2","precision_at_k","overall",0.997555555555556,0.000542498411747685
"Set2_LogNormal",1000,"RV2","false_pooling_at_k","overall",0.007,0.00152216950435883
"Set2_LogNormal",1000,"RV2","harm_maxW1","overall",0.039173,0.00855754346379718
"Set2_LogNormal",1000,"RV2","auc","location",0.999444444444444,0.000207622243232085
"Set2_LogNormal",1000,"RV2","auc","shape",0.999777777777778,0.000136022268813688
"Set2_LogNormal",1000,"RV2","auc","combined",0.999111111111111,0.000282813611932934
"Set2_LogNormal",1000,"RV3","precision_at_k","overall",0.977333333333332,0.00168555225957335
"Set2_LogNormal",1000,"RV3","false_pooling_at_k","overall",0.0616666666666667,0.00439180634397317
"Set2_LogNormal",1000,"RV3","harm_maxW1","overall",0.372143333333334,0.0267399536988851
"Set2_LogNormal",1000,"RV3","auc","location",0.994944444444445,0.000609188051674967
"Set2_LogNormal",1000,"RV3","auc","shape",0.990666666666667,0.000982237305062161
"Set2_LogNormal",1000,"RV3","auc","combined",0.992388888888889,0.000883217439403643
"Set2_LogNormal",1500,"W1","precision_at_k","overall",0.999888888888889,0.000111092591049289
"Set2_LogNormal",1500,"W1","false_pooling_at_k","overall",0.000333333333333333,0.000333277773147376
"Set2_LogNormal",1500,"W1","harm_maxW1","overall",0.00166666666666667,0.00166638886573688
"Set2_LogNormal",1500,"W1","auc","location",0.999944444444445,5.55462955239785e-05
"Set2_LogNormal",1500,"W1","auc","shape",1,0
"Set2_LogNormal",1500,"W1","auc","combined",1,0
"Set2_LogNormal",1500,"SMD","precision_at_k","overall",0.598111111111119,0.00378447717521268
"Set2_LogNormal",1500,"SMD","false_pooling_at_k","overall",0.892,0.00566674509749644
"Set2_LogNormal",1500,"SMD","harm_maxW1","overall",10.3007566666668,0.0878635099321315
"Set2_LogNormal",1500,"SMD","auc","location",0.999944444444445,5.55462955239785e-05
"Set2_LogNormal",1500,"SMD","auc","shape",0.495833333333333,0.00540550845017738
"Set2_LogNormal",1500,"SMD","auc","combined",0.987055555555556,0.00117707482516281
"Set2_LogNormal",1500,"SMD_log","precision_at_k","overall",0.609555555555564,0.00362081545052243
"Set2_LogNormal",1500,"SMD_log","false_pooling_at_k","overall",0.894,0.00562032027557149
"Set2_LogNormal",1500,"SMD_log","harm_maxW1","overall",7.39027766666634,0.055966647208382
"Set2_LogNormal",1500,"SMD_log","auc","location",0.999944444444445,5.55462955239785e-05
"Set2_LogNormal",1500,"SMD_log","auc","shape",0.998444444444445,0.000358919274025812
"Set2_LogNormal",1500,"SMD_log","auc","combined",0.513611111111112,0.00528011400534737
"Set2_LogNormal",1500,"KS","precision_at_k","overall",0.999888888888889,0.000111092591049289
"Set2_LogNormal",1500,"KS","false_pooling_at_k","overall",0.000333333333333333,0.000333277773147376
"Set2_LogNormal",1500,"KS","harm_maxW1","overall",0.00166666666666667,0.00166638886573688
"Set2_LogNormal",1500,"KS","auc","location",0.999944444444445,5.55462955239785e-05
"Set2_LogNormal",1500,"KS","auc","shape",1,0
"Set2_LogNormal",1500,"KS","auc","combined",1,0
"Set2_LogNormal",1500,"RV1","precision_at_k","overall",0.672666666666679,0.00379900571787312
"Set2_LogNormal",1500,"RV1","false_pooling_at_k","overall",0.797,0.00734372748223498
"Set2_LogNormal",1500,"RV1","harm_maxW1","overall",8.42818833333342,0.0973287123107329
"Set2_LogNormal",1500,"RV1","auc","location",0.999944444444445,5.55462955239785e-05
"Set2_LogNormal",1500,"RV1","auc","shape",0.616222222222221,0.00533309567371696
"Set2_LogNormal",1500,"RV1","auc","combined",0.992944444444444,0.00085998791741898
"Set2_LogNormal",1500,"RV2","precision_at_k","overall",0.999888888888889,0.000111092591049289
"Set2_LogNormal",1500,"RV2","false_pooling_at_k","overall",0.000333333333333333,0.000333277773147376
"Set2_LogNormal",1500,"RV2","harm_maxW1","overall",0.00194033333333333,0.00194000991749088
"Set2_LogNormal",1500,"RV2","auc","location",0.999944444444445,5.55462955239785e-05
"Set2_LogNormal",1500,"RV2","auc","shape",1,0
"Set2_LogNormal",1500,"RV2","auc","combined",0.999944444444445,5.55462955239785e-05
"Set2_LogNormal",1500,"RV3","precision_at_k","overall",0.992888888888888,0.000972680315358054
"Set2_LogNormal",1500,"RV3","false_pooling_at_k","overall",0.019,0.00249258901546163
"Set2_LogNormal",1500,"RV3","harm_maxW1","overall",0.118938333333333,0.0156972069900337
"Set2_LogNormal",1500,"RV3","auc","location",0.999,0.000259938264274929
"Set2_LogNormal",1500,"RV3","auc","shape",0.996833333333334,0.000538393242853293
"Set2_LogNormal",1500,"RV3","auc","combined",0.997444444444444,0.000513083954175818
"Set2_LogNormal",2000,"W1","precision_at_k","overall",1,0
"Set2_LogNormal",2000,"W1","false_pooling_at_k","overall",0,0
"Set2_LogNormal",2000,"W1","harm_maxW1","overall",0,0
"Set2_LogNormal",2000,"W1","auc","location",1,0
"Set2_LogNormal",2000,"W1","auc","shape",1,0
"Set2_LogNormal",2000,"W1","auc","combined",1,0
"Set2_LogNormal",2000,"SMD","precision_at_k","overall",0.597666666666675,0.0036825464217226
"Set2_LogNormal",2000,"SMD","false_pooling_at_k","overall",0.9,0.00547722557505166
"Set2_LogNormal",2000,"SMD","harm_maxW1","overall",10.2209013333335,0.0863557495819694
"Set2_LogNormal",2000,"SMD","auc","location",1,0
"Set2_LogNormal",2000,"SMD","auc","shape",0.497,0.00538029899577629
"Set2_LogNormal",2000,"SMD","auc","combined",0.993777777777778,0.000831142799950246
"Set2_LogNormal",2000,"SMD_log","precision_at_k","overall",0.60511111111112,0.00368462716787575
"Set2_LogNormal",2000,"SMD_log","false_pooling_at_k","overall",0.892,0.00566674509749644
"Set2_LogNormal",2000,"SMD_log","harm_maxW1","overall",7.34681133333302,0.0562127418584848
"Set2_LogNormal",2000,"SMD_log","auc","location",1,0
"Set2_LogNormal",2000,"SMD_log","auc","shape",0.999777777777778,0.000136022268813144
"Set2_LogNormal",2000,"SMD_log","auc","combined",0.506888888888889,0.0053641685773985
"Set2_LogNormal",2000,"KS","precision_at_k","overall",1,0
"Set2_LogNormal",2000,"KS","false_pooling_at_k","overall",0,0
"Set2_LogNormal",2000,"KS","harm_maxW1","overall",0,0
"Set2_LogNormal",2000,"KS","auc","location",1,0
"Set2_LogNormal",2000,"KS","auc","shape",1,0
"Set2_LogNormal",2000,"KS","auc","combined",1,0
"Set2_LogNormal",2000,"RV1","precision_at_k","overall",0.677444444444459,0.00368155842381605
"Set2_LogNormal",2000,"RV1","false_pooling_at_k","overall",0.800333333333333,0.00729839911416398
"Set2_LogNormal",2000,"RV1","harm_maxW1","overall",8.32246866666675,0.0960421510327936
"Set2_LogNormal",2000,"RV1","auc","location",1,0
"Set2_LogNormal",2000,"RV1","auc","shape",0.616666666666667,0.00527221929516342
"Set2_LogNormal",2000,"RV1","auc","combined",0.997277777777778,0.000521748208828107
"Set2_LogNormal",2000,"RV2","precision_at_k","overall",1,0
"Set2_LogNormal",2000,"RV2","false_pooling_at_k","overall",0,0
"Set2_LogNormal",2000,"RV2","harm_maxW1","overall",0,0
"Set2_LogNormal",2000,"RV2","auc","location",1,0
"Set2_LogNormal",2000,"RV2","auc","shape",1,0
"Set2_LogNormal",2000,"RV2","auc","combined",1,0
"Set2_LogNormal",2000,"RV3","precision_at_k","overall",0.997333333333333,0.00054214935758143
"Set2_LogNormal",2000,"RV3","false_pooling_at_k","overall",0.008,0.0016264480727442
"Set2_LogNormal",2000,"RV3","harm_maxW1","overall",0.0500883333333333,0.0102421608049586
"Set2_LogNormal",2000,"RV3","auc","location",0.999611111111111,0.000146814599917636
"Set2_LogNormal",2000,"RV3","auc","shape",0.998722222222223,0.00034615911325141
"Set2_LogNormal",2000,"RV3","auc","combined",0.999333333333333,0.000192064803878345
"Set3_Mixture",150,"W1","precision_at_k","overall",0.553444444444446,0.00450908502211071
"Set3_Mixture",150,"W1","false_pooling_at_k","overall",0.887,0.00578016724094842
"Set3_Mixture",150,"W1","harm_maxW1","overall",0.895942999999998,0.00738556260741948
"Set3_Mixture",150,"W1","auc","shape_sym",0.778111111111111,0.00349808354350776
"Set3_Mixture",150,"W1","auc","shape_skew",0.6815,0.00510362888323334
"Set3_Mixture",150,"W1","auc","combined",0.752388888888889,0.00461592241181855
"Set3_Mixture",150,"SMD","precision_at_k","overall",0.325333333333339,0.00431516418868462
"Set3_Mixture",150,"SMD","false_pooling_at_k","overall",0.987666666666667,0.00201504526187562
"Set3_Mixture",150,"SMD","harm_maxW1","overall",1.86404833333331,0.0158477227736416
"Set3_Mixture",150,"SMD","auc","shape_sym",0.493333333333333,0.00522021237919984
"Set3_Mixture",150,"SMD","auc","shape_skew",0.488,0.00533230545650585
"Set3_Mixture",150,"SMD","auc","combined",0.488444444444445,0.00529546121362636
"Set3_Mixture",150,"KS","precision_at_k","overall",0.513111111111111,0.00463129273831647
"Set3_Mixture",150,"KS","false_pooling_at_k","overall",0.913,0.00514558062807298
"Set3_Mixture",150,"KS","harm_maxW1","overall",0.984594333333329,0.00743387830067869
"Set3_Mixture",150,"KS","auc","shape_sym",0.790888888888889,0.00340928953654994
"Set3_Mixture",150,"KS","auc","shape_skew",0.631527777777777,0.005390577603865
"Set3_Mixture",150,"KS","auc","combined",0.712694444444444,0.00498189497285657
"Set3_Mixture",150,"RV1","precision_at_k","overall",0.324666666666672,0.00431473501754192
"Set3_Mixture",150,"RV1","false_pooling_at_k","overall",0.987666666666667,0.00201504526187562
"Set3_Mixture",150,"RV1","harm_maxW1","overall",1.86280933333331,0.0158423994708251
"Set3_Mixture",150,"RV1","auc","shape_sym",0.493111111111111,0.00523428708773918
"Set3_Mixture",150,"RV1","auc","shape_skew",0.488222222222223,0.00534345644213291
"Set3_Mixture",150,"RV1","auc","combined",0.488277777777779,0.00531018113274415
"Set3_Mixture",150,"RV2","precision_at_k","overall",0.31444444444445,0.00418752802336889
"Set3_Mixture",150,"RV2","false_pooling_at_k","overall",0.992333333333333,0.00159247071023708
"Set3_Mixture",150,"RV2","harm_maxW1","overall",1.98328699999998,0.0161532039955374
"Set3_Mixture",150,"RV2","auc","shape_sym",0.448055555555555,0.00518532820569958
"Set3_Mixture",150,"RV2","auc","shape_skew",0.496777777777777,0.005236056930656
"Set3_Mixture",150,"RV2","auc","combined",0.484944444444444,0.00513957042527672
"Set3_Mixture",150,"RV3","precision_at_k","overall",0.409444444444444,0.00434697520301604
"Set3_Mixture",150,"RV3","false_pooling_at_k","overall",0.971666666666667,0.00302933191510139
"Set3_Mixture",150,"RV3","harm_maxW1","overall",2.15171433333335,0.0186879572755147
"Set3_Mixture",150,"RV3","auc","shape_sym",0.426722222222222,0.00515113545755281
"Set3_Mixture",150,"RV3","auc","shape_skew",0.677500000000001,0.00499824814989179
"Set3_Mixture",150,"RV3","auc","combined",0.661944444444444,0.0051149115299137
"Set3_Mixture",200,"W1","precision_at_k","overall",0.606666666666675,0.00435010997448527
"Set3_Mixture",200,"W1","false_pooling_at_k","overall",0.850333333333333,0.0065132315470268
"Set3_Mixture",200,"W1","harm_maxW1","overall",0.810332666666666,0.00747697539857931
"Set3_Mixture",200,"W1","auc","shape_sym",0.798555555555556,0.00332562751280142
"Set3_Mixture",200,"W1","auc","shape_skew",0.739055555555554,0.00477230425057722
"Set3_Mixture",200,"W1","auc","combined",0.808,0.00420195721592194
"Set3_Mixture",200,"SMD","precision_at_k","overall",0.341666666666671,0.0043873063250839
"Set3_Mixture",200,"SMD","false_pooling_at_k","overall",0.985333333333333,0.00219480868988283
"Set3_Mixture",200,"SMD","harm_maxW1","overall",1.83631099999997,0.0158599136779112
"Set3_Mixture",200,"SMD","auc","shape_sym",0.499499999999999,0.00524786052820173
"Set3_Mixture",200,"SMD","auc","shape_skew",0.501666666666667,0.0051936868134351
"Set3_Mixture",200,"SMD","auc","combined",0.508722222222223,0.00539855480966176
"Set3_Mixture",200,"KS","precision_at_k","overall",0.554000000000004,0.00459101107775253
"Set3_Mixture",200,"KS","false_pooling_at_k","overall",0.887333333333333,0.00577272000847922
"Set3_Mixture",200,"KS","harm_maxW1","overall",0.912308666666667,0.0074163333870786
"Set3_Mixture",200,"KS","auc","shape_sym",0.803833333333333,0.00329609430300727
"Set3_Mixture",200,"KS","auc","shape_skew",0.674944444444443,0.00529823510874025
"Set3_Mixture",200,"KS","auc","combined",0.759805555555556,0.00460302702224153
"Set3_Mixture",200,"RV1","precision_at_k","overall",0.341444444444449,0.00438463037656453
