"set","n","rule","tau","viol_anchor","viol_pair","sensitivity","harm","pool_size","mc_se_viol","feasible"
"Set3_Mixture",100,"CLUST_tau",2.1432095,0.000291666666666667,0.000291666666666667,0.478007936507906,0.458888381662982,3.39616666666667,0.000110223560174731,TRUE
"Set3_Mixture",100,"CLUST_tau",3.227243,0.000791666666666667,0.001,0.552541125541094,0.790325774178918,5.51783333333333,0.000181548883517585,TRUE
"Set3_Mixture",100,"CLUST_tau",3.95129535,0,0,0.517174242424389,1.11517129129446,6.68891666666667,0,TRUE
"Set3_Mixture",200,"ANCHOR_tau",0.633921,0.00229166666666667,0.00229166666666667,0.0893611111111084,0.00290547150885452,1.27041666666667,0.000308653995232766,TRUE
"Set3_Mixture",200,"ANCHOR_tau",2.1432095,0.00075,0.00075,0.907011904761884,0.831062887510004,6.07416666666667,0.000176710391601626,TRUE
"Set3_Mixture",200,"ANCHOR_tau",3.227243,0.248291666666667,0.52425,0.873846320346299,2.56811329946607,8.66558333333333,0.00278868931975336,FALSE
"Set3_Mixture",200,"ANCHOR_tau",3.95129535,0,0,0.970212121212099,3.28065868754186,11.6723333333333,0,TRUE
"Set3_Mixture",200,"CLUST_tau",0.633921,0.00220833333333333,0.00220833333333333,0.0764166666666634,0.00279981799944163,1.2315,0.000303002791325304,TRUE
"Set3_Mixture",200,"CLUST_tau",2.1432095,0,0,0.683829365079338,0.530380617252783,4.58758333333333,0,TRUE
"Set3_Mixture",200,"CLUST_tau",3.227243,0,0,0.673817099567062,0.833269025536437,6.54341666666667,0,TRUE
"Set3_Mixture",200,"CLUST_tau",3.95129535,0,0,0.681477272727441,1.69742766863124,8.49625,0,TRUE
"Set3_Mixture",400,"ANCHOR_tau",0.633921,0.004125,0.004125,0.29694444444443,0.00522984871593813,1.89508333333333,0.000413722147854088,TRUE
"Set3_Mixture",400,"ANCHOR_tau",2.1432095,0,0,0.986023809523796,0.844065886699475,6.57216666666667,0,TRUE
"Set3_Mixture",400,"ANCHOR_tau",3.227243,0.194416666666667,0.499291666666667,0.921951298701272,2.59384357853779,8.97541666666667,0.0025545614952219,FALSE
"Set3_Mixture",400,"ANCHOR_tau",3.95129535,0,0,0.993765151515151,3.29576984901763,11.9314166666667,0,TRUE
"Set3_Mixture",400,"CLUST_tau",0.633921,0.00229166666666667,0.00229166666666667,0.237944444444432,0.00290547150885452,1.71616666666667,0.000308653995232766,TRUE
"Set3_Mixture",400,"CLUST_tau",2.1432095,0,0,0.895488095238086,0.673276988733741,5.94475,0,TRUE
"Set3_Mixture",400,"CLUST_tau",3.227243,0,0,0.688311688311656,0.845228075303016,6.66666666666667,0,TRUE
"Set3_Mixture",400,"CLUST_tau",3.95129535,0,0,0.888484848484917,2.73293716673704,10.7733333333333,0,TRUE
"Set4_Extremes",25,"ANCHOR_tau",1.5082055,0.00141666666666667,0.00141666666666667,0.000305555555555555,0.00527922063942239,1.00233333333333,0.000242784173892354,TRUE
"Set4_Extremes",25,"ANCHOR_tau",3.0225535,0.042,0.042,0.0292817460317463,0.202273950710456,1.16808333333333,0.00129479728143057,TRUE
"Set4_Extremes",25,"ANCHOR_tau",4.514619,0.0697916666666667,0.0874583333333333,0.0996807359307308,0.986918254548358,1.87658333333333,0.00164469842639104,FALSE
"Set4_Extremes",25,"ANCHOR_tau",6.9006233,0,0,0.288446969696931,2.80854254870552,4.17291666666667,0,TRUE
"Set4_Extremes",25,"CLUST_tau",1.5082055,0.00141666666666667,0.00141666666666667,0.000305555555555555,0.00527922063942239,1.00233333333333,0.000242784173892354,TRUE
"Set4_Extremes",25,"CLUST_tau",3.0225535,0.0342083333333333,0.0342083333333333,0.0257738095238098,0.169003863426396,1.144,0.00117328107004618,TRUE
"Set4_Extremes",25,"CLUST_tau",4.514619,0.0424583333333333,0.047125,0.0653712121212056,0.652820344361421,1.56533333333333,0.00130153152196251,TRUE
"Set4_Extremes",25,"CLUST_tau",6.9006233,0,0,0.144992424242409,1.72692219776337,2.59491666666667,0,TRUE
"Set4_Extremes",50,"ANCHOR_tau",1.5082055,8.33333333333333e-05,8.33333333333333e-05,0.00108333333333333,0.000252391352182021,1.00333333333333,5.8923109815847e-05,TRUE
"Set4_Extremes",50,"ANCHOR_tau",3.0225535,0.0293333333333333,0.0293333333333333,0.0889841269841245,0.116447041228974,1.34541666666667,0.00108920630294282,TRUE
"Set4_Extremes",50,"ANCHOR_tau",4.514619,0.0471666666666667,0.07325,0.191939393939395,1.16539477209961,2.58516666666667,0.00136842324444081,TRUE
"Set4_Extremes",50,"ANCHOR_tau",6.9006233,0,0,0.449537878787894,3.38777314505643,5.94491666666667,0,TRUE
"Set4_Extremes",50,"CLUST_tau",1.5082055,8.33333333333333e-05,8.33333333333333e-05,0.00108333333333333,0.000252391352182021,1.00333333333333,5.8923109815847e-05,TRUE
"Set4_Extremes",50,"CLUST_tau",3.0225535,0.0184166666666667,0.0184166666666667,0.069563492063489,0.0769020666723967,1.27075,0.000867887594861693,TRUE
"Set4_Extremes",50,"CLUST_tau",4.514619,0.0179166666666667,0.0196666666666667,0.115678571428567,0.511258892361953,1.929,0.000856243241389925,TRUE
"Set4_Extremes",50,"CLUST_tau",6.9006233,0,0,0.220477272727235,1.79603360643719,3.42525,0,TRUE
"Set4_Extremes",100,"ANCHOR_tau",1.5082055,0,0,0.00925000000000006,0,1.02775,0,TRUE
