"set","n","tau_clin","n_acceptable","method","tau","violation","violation_se","sensitivity","sensitivity_se"
"Set4_Extremes",75,5.241481,8,"SMD",0.840522956052174,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.845218615024533,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.849914273996891,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.85460993296925,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.859305591941608,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.864001250913967,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.868696909886325,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.873392568858684,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.878088227831042,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.882783886803401,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.887479545775759,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.892175204748118,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.896870863720476,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.901566522692835,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.906262181665193,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.910957840637552,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.91565349960991,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.920349158582269,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.925044817554627,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.929740476526986,1,0,1,0
"Set4_Extremes",75,5.241481,8,"SMD",0.934436135499344,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.00240787269681742,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.00481574539363484,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.00722361809045226,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.00963149078726968,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0120393634840871,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0144472361809045,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0168551088777219,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0192629815745394,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0216708542713568,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0240787269681742,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0264865996649916,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.028894472361809,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0313023450586265,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0337102177554439,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0361180904522613,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0385259631490787,0,0,0,0
"Set4_Extremes",75,5.241481,8,"KS",0.0409338358458961,0,0,6.25e-05,6.24843730463866e-05
"Set4_Extremes",75,5.241481,8,"KS",0.0433417085427136,0,0,6.25e-05,6.24843730463866e-05
"Set4_Extremes",75,5.241481,8,"KS",0.045749581239531,0,0,6.25e-05,6.24843730463866e-05
"Set4_Extremes",75,5.241481,8,"KS",0.0481574539363484,0,0,6.25e-05,6.24843730463866e-05
"Set4_Extremes",75,5.241481,8,"KS",0.0505653266331658,0,0,6.25e-05,6.24843730463866e-05
"Set4_Extremes",75,5.241481,8,"KS",0.0529731993299832,0,0,6.25e-05,6.24843730463866e-05
"Set4_Extremes",75,5.241481,8,"KS",0.0553810720268007,0.001,0.000706753139363385,0.0023125,0.000376639644587502
"Set4_Extremes",75,5.241481,8,"KS",0.0577889447236181,0.001,0.000706753139363385,0.0023125,0.000376639644587502
"Set4_Extremes",75,5.241481,8,"KS",0.0601968174204355,0.001,0.000706753139363385,0.0023125,0.000376639644587502
"Set4_Extremes",75,5.241481,8,"KS",0.0626046901172529,0.001,0.000706753139363385,0.0023125,0.000376639644587502
"Set4_Extremes",75,5.241481,8,"KS",0.0650125628140703,0.001,0.000706753139363385,0.0023125,0.000376639644587502
"Set4_Extremes",75,5.241481,8,"KS",0.0674204355108878,0.016,0.00280570846668003,0.022,0.00122162801212153
"Set4_Extremes",75,5.241481,8,"KS",0.0698283082077052,0.016,0.00280570846668003,0.022,0.00122162801212153
"Set4_Extremes",75,5.241481,8,"KS",0.0722361809045226,0.016,0.00280570846668003,0.022,0.00122162801212153
"Set4_Extremes",75,5.241481,8,"KS",0.07464405360134,0.016,0.00280570846668003,0.022,0.00122162801212153
"Set4_Extremes",75,5.241481,8,"KS",0.0770519262981574,0.016,0.00280570846668003,0.022,0.00122162801212153
"Set4_Extremes",75,5.241481,8,"KS",0.0794597989949749,0.016,0.00280570846668003,0.022,0.00122162801212153
"Set4_Extremes",75,5.241481,8,"KS",0.0818676716917923,0.0845,0.00621931467285584,0.0744375,0.00225845589881118
"Set4_Extremes",75,5.241481,8,"KS",0.0842755443886097,0.0845,0.00621931467285584,0.0744375,0.00225845589881118
"Set4_Extremes",75,5.241481,8,"KS",0.0866834170854271,0.0845,0.00621931467285584,0.0744375,0.00225845589881118
"Set4_Extremes",75,5.241481,8,"KS",0.0890912897822446,0.0845,0.00621931467285584,0.0744375,0.00225845589881118
"Set4_Extremes",75,5.241481,8,"KS",0.091499162479062,0.0845,0.00621931467285584,0.0744375,0.00225845589881118
"Set4_Extremes",75,5.241481,8,"KS",0.0939070351758794,0.1895,0.00876326851123484,0.1648125,0.00332844951469524
"Set4_Extremes",75,5.241481,8,"KS",0.0963149078726968,0.1895,0.00876326851123484,0.1648125,0.00332844951469524
"Set4_Extremes",75,5.241481,8,"KS",0.0987227805695142,0.1895,0.00876326851123484,0.1648125,0.00332844951469524
"Set4_Extremes",75,5.241481,8,"KS",0.101130653266332,0.1895,0.00876326851123484,0.1648125,0.00332844951469524
"Set4_Extremes",75,5.241481,8,"KS",0.103538525963149,0.1895,0.00876326851123484,0.1648125,0.00332844951469524
"Set4_Extremes",75,5.241481,8,"KS",0.105946398659966,0.1895,0.00876326851123484,0.1648125,0.00332844951469524
"Set4_Extremes",75,5.241481,8,"KS",0.108354271356784,0.3265,0.0104856509096956,0.2811875,0.00429684636354094
"Set4_Extremes",75,5.241481,8,"KS",0.110762144053601,0.3265,0.0104856509096956,0.2811875,0.00429684636354094
"Set4_Extremes",75,5.241481,8,"KS",0.113170016750419,0.3265,0.0104856509096956,0.2811875,0.00429684636354094
"Set4_Extremes",75,5.241481,8,"KS",0.115577889447236,0.3265,0.0104856509096956,0.2811875,0.00429684636354094
"Set4_Extremes",75,5.241481,8,"KS",0.117985762144054,0.3265,0.0104856509096956,0.2811875,0.00429684636354094
"Set4_Extremes",75,5.241481,8,"KS",0.120393634840871,0.483,0.0111738757823774,0.4000625,0.00472633888933866
"Set4_Extremes",75,5.241481,8,"KS",0.122801507537688,0.483,0.0111738757823774,0.4000625,0.00472633888933866
"Set4_Extremes",75,5.241481,8,"KS",0.125209380234506,0.483,0.0111738757823774,0.4000625,0.00472633888933866
"Set4_Extremes",75,5.241481,8,"KS",0.127617252931323,0.483,0.0111738757823774,0.4000625,0.00472633888933866
"Set4_Extremes",75,5.241481,8,"KS",0.130025125628141,0.483,0.0111738757823774,0.4000625,0.00472633888933866
"Set4_Extremes",75,5.241481,8,"KS",0.132432998324958,0.483,0.0111738757823774,0.4000625,0.00472633888933866
"Set4_Extremes",75,5.241481,8,"KS",0.134840871021776,0.603,0.010940543862167,0.5154375,0.0049309669991671
"Set4_Extremes",75,5.241481,8,"KS",0.137248743718593,0.603,0.010940543862167,0.5154375,0.0049309669991671
"Set4_Extremes",75,5.241481,8,"KS",0.13965661641541,0.603,0.010940543862167,0.5154375,0.0049309669991671
"Set4_Extremes",75,5.241481,8,"KS",0.142064489112228,0.603,0.010940543862167,0.5154375,0.0049309669991671
"Set4_Extremes",75,5.241481,8,"KS",0.144472361809045,0.603,0.010940543862167,0.5154375,0.0049309669991671
"Set4_Extremes",75,5.241481,8,"KS",0.146880234505863,0.706,0.0101873450908468,0.62025,0.0047922104763877
"Set4_Extremes",75,5.241481,8,"KS",0.14928810720268,0.706,0.0101873450908468,0.62025,0.0047922104763877
"Set4_Extremes",75,5.241481,8,"KS",0.151695979899497,0.706,0.0101873450908468,0.62025,0.0047922104763877
"Set4_Extremes",75,5.241481,8,"KS",0.154103852596315,0.706,0.0101873450908468,0.62025,0.0047922104763877
"Set4_Extremes",75,5.241481,8,"KS",0.156511725293132,0.706,0.0101873450908468,0.62025,0.0047922104763877
"Set4_Extremes",75,5.241481,8,"KS",0.15891959798995,0.706,0.0101873450908468,0.62025,0.0047922104763877
"Set4_Extremes",75,5.241481,8,"KS",0.161327470686767,0.7885,0.00913147715323211,0.70725,0.00448525013237835
"Set4_Extremes",75,5.241481,8,"KS",0.163735343383585,0.7885,0.00913147715323211,0.70725,0.00448525013237835
"Set4_Extremes",75,5.241481,8,"KS",0.166143216080402,0.7885,0.00913147715323211,0.70725,0.00448525013237835
"Set4_Extremes",75,5.241481,8,"KS",0.168551088777219,0.7885,0.00913147715323211,0.70725,0.00448525013237835
"Set4_Extremes",75,5.241481,8,"KS",0.170958961474037,0.7885,0.00913147715323211,0.70725,0.00448525013237835
"Set4_Extremes",75,5.241481,8,"KS",0.173366834170854,0.8575,0.00781644900194455,0.779125,0.00403181778947164
"Set4_Extremes",75,5.241481,8,"KS",0.175774706867672,0.8575,0.00781644900194455,0.779125,0.00403181778947164
"Set4_Extremes",75,5.241481,8,"KS",0.178182579564489,0.8575,0.00781644900194455,0.779125,0.00403181778947164
"Set4_Extremes",75,5.241481,8,"KS",0.180590452261307,0.8575,0.00781644900194455,0.779125,0.00403181778947164
"Set4_Extremes",75,5.241481,8,"KS",0.182998324958124,0.8575,0.00781644900194455,0.779125,0.00403181778947164
"Set4_Extremes",75,5.241481,8,"KS",0.185406197654941,0.8575,0.00781644900194455,0.779125,0.00403181778947164
"Set4_Extremes",75,5.241481,8,"KS",0.187814070351759,0.903,0.00661781686056663,0.8385625,0.00359527440494811
"Set4_Extremes",75,5.241481,8,"KS",0.190221943048576,0.903,0.00661781686056663,0.8385625,0.00359527440494811
"Set4_Extremes",75,5.241481,8,"KS",0.192629815745394,0.903,0.00661781686056663,0.8385625,0.00359527440494811
"Set4_Extremes",75,5.241481,8,"KS",0.195037688442211,0.903,0.00661781686056663,0.8385625,0.00359527440494811
"Set4_Extremes",75,5.241481,8,"KS",0.197445561139028,0.903,0.00661781686056663,0.8385625,0.00359527440494811
"Set4_Extremes",75,5.241481,8,"KS",0.199853433835846,0.903,0.00661781686056663,0.8385625,0.00359527440494811
"Set4_Extremes",75,5.241481,8,"KS",0.202261306532663,0.9375,0.00541265877365274,0.884125,0.0031308333056073
"Set4_Extremes",75,5.241481,8,"KS",0.204669179229481,0.9375,0.00541265877365274,0.884125,0.0031308333056073
"Set4_Extremes",75,5.241481,8,"KS",0.207077051926298,0.9375,0.00541265877365274,0.884125,0.0031308333056073
"Set4_Extremes",75,5.241481,8,"KS",0.209484924623116,0.9375,0.00541265877365274,0.884125,0.0031308333056073
"Set4_Extremes",75,5.241481,8,"KS",0.211892797319933,0.9375,0.00541265877365274,0.884125,0.0031308333056073
"Set4_Extremes",75,5.241481,8,"KS",0.21430067001675,0.9595,0.00440793318914885,0.9154375,0.00263220402835247
"Set4_Extremes",75,5.241481,8,"KS",0.216708542713568,0.9595,0.00440793318914885,0.9154375,0.00263220402835247
"Set4_Extremes",75,5.241481,8,"KS",0.219116415410385,0.9595,0.00440793318914885,0.9154375,0.00263220402835247
"Set4_Extremes",75,5.241481,8,"KS",0.221524288107203,0.9595,0.00440793318914885,0.9154375,0.00263220402835247
"Set4_Extremes",75,5.241481,8,"KS",0.22393216080402,0.9595,0.00440793318914885,0.9154375,0.00263220402835247
"Set4_Extremes",75,5.241481,8,"KS",0.226340033500838,0.9595,0.00440793318914885,0.9154375,0.00263220402835247
"Set4_Extremes",75,5.241481,8,"KS",0.228747906197655,0.9715,0.0037207358143249,0.940125,0.0022142277858206
"Set4_Extremes",75,5.241481,8,"KS",0.231155778894472,0.9715,0.0037207358143249,0.940125,0.0022142277858206
"Set4_Extremes",75,5.241481,8,"KS",0.23356365159129,0.9715,0.0037207358143249,0.940125,0.0022142277858206
"Set4_Extremes",75,5.241481,8,"KS",0.235971524288107,0.9715,0.0037207358143249,0.940125,0.0022142277858206
"Set4_Extremes",75,5.241481,8,"KS",0.238379396984925,0.9715,0.0037207358143249,0.940125,0.0022142277858206
"Set4_Extremes",75,5.241481,8,"KS",0.240787269681742,0.9815,0.00301311715670002,0.9603125,0.0017890590884247
"Set4_Extremes",75,5.241481,8,"KS",0.243195142378559,0.9815,0.00301311715670002,0.9603125,0.0017890590884247
"Set4_Extremes",75,5.241481,8,"KS",0.245603015075377,0.9815,0.00301311715670002,0.9603125,0.0017890590884247
"Set4_Extremes",75,5.241481,8,"KS",0.248010887772194,0.9815,0.00301311715670002,0.9603125,0.0017890590884247
"Set4_Extremes",75,5.241481,8,"KS",0.250418760469012,0.9815,0.00301311715670002,0.9603125,0.0017890590884247
"Set4_Extremes",75,5.241481,8,"KS",0.252826633165829,0.9815,0.00301311715670002,0.9603125,0.0017890590884247
"Set4_Extremes",75,5.241481,8,"KS",0.255234505862647,0.9895,0.00227922684259377,0.972625,0.00147912294536324
"Set4_Extremes",75,5.241481,8,"KS",0.257642378559464,0.9895,0.00227922684259377,0.972625,0.00147912294536324
"Set4_Extremes",75,5.241481,8,"KS",0.260050251256281,0.9895,0.00227922684259377,0.972625,0.00147912294536324
"Set4_Extremes",75,5.241481,8,"KS",0.262458123953099,0.9895,0.00227922684259377,0.972625,0.00147912294536324
"Set4_Extremes",75,5.241481,8,"KS",0.264865996649916,0.9895,0.00227922684259377,0.972625,0.00147912294536324
"Set4_Extremes",75,5.241481,8,"KS",0.267273869346734,0.9955,0.00149662119455791,0.9810625,0.00123284398724049
"Set4_Extremes",75,5.241481,8,"KS",0.269681742043551,0.9955,0.00149662119455791,0.9810625,0.00123284398724049
"Set4_Extremes",75,5.241481,8,"KS",0.272089614740368,0.9955,0.00149662119455791,0.9810625,0.00123284398724049
"Set4_Extremes",75,5.241481,8,"KS",0.274497487437186,0.9955,0.00149662119455791,0.9810625,0.00123284398724049
"Set4_Extremes",75,5.241481,8,"KS",0.276905360134003,0.9955,0.00149662119455791,0.9810625,0.00123284398724049
"Set4_Extremes",75,5.241481,8,"KS",0.279313232830821,0.9955,0.00149662119455791,0.9810625,0.00123284398724049
"Set4_Extremes",75,5.241481,8,"KS",0.281721105527638,0.9975,0.00111663557170636,0.9873125,0.000977072117028691
"Set4_Extremes",75,5.241481,8,"KS",0.284128978224456,0.9975,0.00111663557170636,0.9873125,0.000977072117028691
"Set4_Extremes",75,5.241481,8,"KS",0.286536850921273,0.9975,0.00111663557170636,0.9873125,0.000977072117028691
"Set4_Extremes",75,5.241481,8,"KS",0.28894472361809,0.9975,0.00111663557170636,0.9873125,0.000977072117028691
"Set4_Extremes",75,5.241481,8,"KS",0.291352596314908,0.9975,0.00111663557170636,0.9873125,0.000977072117028691
"Set4_Extremes",75,5.241481,8,"KS",0.293760469011725,0.999,0.000706753139363375,0.9918125,0.000791605123704371
"Set4_Extremes",75,5.241481,8,"KS",0.296168341708543,0.999,0.000706753139363375,0.9918125,0.000791605123704371
"Set4_Extremes",75,5.241481,8,"KS",0.29857621440536,0.999,0.000706753139363375,0.9918125,0.000791605123704371
"Set4_Extremes",75,5.241481,8,"KS",0.300984087102178,0.999,0.000706753139363375,0.9918125,0.000791605123704371
"Set4_Extremes",75,5.241481,8,"KS",0.303391959798995,0.999,0.000706753139363375,0.9918125,0.000791605123704371
"Set4_Extremes",75,5.241481,8,"KS",0.305799832495812,0.999,0.000706753139363375,0.9918125,0.000791605123704371
"Set4_Extremes",75,5.241481,8,"KS",0.30820770519263,0.9995,0.000499874984371048,0.9948125,0.00062360939046412
"Set4_Extremes",75,5.241481,8,"KS",0.310615577889447,0.9995,0.000499874984371048,0.9948125,0.00062360939046412
"Set4_Extremes",75,5.241481,8,"KS",0.313023450586265,0.9995,0.000499874984371048,0.9948125,0.00062360939046412
"Set4_Extremes",75,5.241481,8,"KS",0.315431323283082,0.9995,0.000499874984371048,0.9948125,0.00062360939046412
"Set4_Extremes",75,5.241481,8,"KS",0.317839195979899,0.9995,0.000499874984371048,0.9948125,0.00062360939046412
"Set4_Extremes",75,5.241481,8,"KS",0.320247068676717,1,0,0.996625,0.000502112723897744
"Set4_Extremes",75,5.241481,8,"KS",0.322654941373534,1,0,0.996625,0.000502112723897744
"Set4_Extremes",75,5.241481,8,"KS",0.325062814070352,1,0,0.996625,0.000502112723897744
"Set4_Extremes",75,5.241481,8,"KS",0.327470686767169,1,0,0.996625,0.000502112723897744
"Set4_Extremes",75,5.241481,8,"KS",0.329878559463987,1,0,0.996625,0.000502112723897744
"Set4_Extremes",75,5.241481,8,"KS",0.332286432160804,1,0,0.996625,0.000502112723897744
"Set4_Extremes",75,5.241481,8,"KS",0.334694304857621,1,0,0.9985,0.000340679468122102
"Set4_Extremes",75,5.241481,8,"KS",0.337102177554439,1,0,0.9985,0.000340679468122102
"Set4_Extremes",75,5.241481,8,"KS",0.339510050251256,1,0,0.9985,0.000340679468122102
"Set4_Extremes",75,5.241481,8,"KS",0.341917922948074,1,0,0.9985,0.000340679468122102
"Set4_Extremes",75,5.241481,8,"KS",0.344325795644891,1,0,0.9985,0.000340679468122102
"Set4_Extremes",75,5.241481,8,"KS",0.346733668341709,1,0,0.99925,0.000215855854680827
"Set4_Extremes",75,5.241481,8,"KS",0.349141541038526,1,0,0.99925,0.000215855854680827
"Set4_Extremes",75,5.241481,8,"KS",0.351549413735343,1,0,0.99925,0.000215855854680827
"Set4_Extremes",75,5.241481,8,"KS",0.353957286432161,1,0,0.99925,0.000215855854680827
"Set4_Extremes",75,5.241481,8,"KS",0.356365159128978,1,0,0.99925,0.000215855854680827
"Set4_Extremes",75,5.241481,8,"KS",0.358773031825796,1,0,0.99925,0.000215855854680827
"Set4_Extremes",75,5.241481,8,"KS",0.361180904522613,1,0,0.9995625,0.000165069824241088
"Set4_Extremes",75,5.241481,8,"KS",0.36358877721943,1,0,0.9995625,0.000165069824241088
"Set4_Extremes",75,5.241481,8,"KS",0.365996649916248,1,0,0.9995625,0.000165069824241088
"Set4_Extremes",75,5.241481,8,"KS",0.368404522613065,1,0,0.9995625,0.000165069824241088
"Set4_Extremes",75,5.241481,8,"KS",0.370812395309883,1,0,0.9995625,0.000165069824241088
"Set4_Extremes",75,5.241481,8,"KS",0.3732202680067,1,0,0.9995625,0.000165069824241088
"Set4_Extremes",75,5.241481,8,"KS",0.375628140703518,1,0,0.9998125,0.000108171955122339
"Set4_Extremes",75,5.241481,8,"KS",0.378036013400335,1,0,0.9998125,0.000108171955122339
"Set4_Extremes",75,5.241481,8,"KS",0.380443886097152,1,0,0.9998125,0.000108171955122339
"Set4_Extremes",75,5.241481,8,"KS",0.38285175879397,1,0,0.9998125,0.000108171955122339
"Set4_Extremes",75,5.241481,8,"KS",0.385259631490787,1,0,0.9998125,0.000108171955122339
"Set4_Extremes",75,5.241481,8,"KS",0.387667504187605,1,0,0.999875,8.83441424207459e-05
"Set4_Extremes",75,5.241481,8,"KS",0.390075376884422,1,0,0.999875,8.83441424207459e-05
"Set4_Extremes",75,5.241481,8,"KS",0.39248324958124,1,0,0.999875,8.83441424207459e-05
"Set4_Extremes",75,5.241481,8,"KS",0.394891122278057,1,0,0.999875,8.83441424207459e-05
"Set4_Extremes",75,5.241481,8,"KS",0.397298994974874,1,0,0.999875,8.83441424207459e-05
"Set4_Extremes",75,5.241481,8,"KS",0.399706867671692,1,0,0.999875,8.83441424207459e-05
"Set4_Extremes",75,5.241481,8,"KS",0.402114740368509,1,0,0.9999375,6.24843730461311e-05
"Set4_Extremes",75,5.241481,8,"KS",0.404522613065327,1,0,0.9999375,6.24843730461311e-05
"Set4_Extremes",75,5.241481,8,"KS",0.406930485762144,1,0,0.9999375,6.24843730461311e-05
"Set4_Extremes",75,5.241481,8,"KS",0.409338358458961,1,0,0.9999375,6.24843730461311e-05
"Set4_Extremes",75,5.241481,8,"KS",0.411746231155779,1,0,0.9999375,6.24843730461311e-05
"Set4_Extremes",75,5.241481,8,"KS",0.414154103852596,1,0,0.9999375,6.24843730461311e-05
"Set4_Extremes",75,5.241481,8,"KS",0.416561976549414,1,0,0.9999375,6.24843730461311e-05
"Set4_Extremes",75,5.241481,8,"KS",0.418969849246231,1,0,0.9999375,6.24843730461311e-05
"Set4_Extremes",75,5.241481,8,"KS",0.421377721943049,1,0,0.9999375,6.24843730461311e-05
"Set4_Extremes",75,5.241481,8,"KS",0.423785594639866,1,0,0.9999375,6.24843730461311e-05
"Set4_Extremes",75,5.241481,8,"KS",0.426193467336683,1,0,0.9999375,6.24843730461311e-05
"Set4_Extremes",75,5.241481,8,"KS",0.428601340033501,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.431009212730318,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.433417085427136,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.435824958123953,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.43823283082077,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.440640703517588,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.443048576214405,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.445456448911223,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.44786432160804,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.450272194304858,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.452680067001675,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.455087939698492,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.45749581239531,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.459903685092127,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.462311557788945,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.464719430485762,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.46712730318258,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.469535175879397,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.471943048576214,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.474350921273032,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.476758793969849,1,0,1,0
"Set4_Extremes",75,5.241481,8,"KS",0.479166666666667,1,0,1,0
"Set4_Extremes",75,5.241481,8,"RV1",0,0,0,0,0
"Set4_Extremes",75,5.241481,8,"RV1",0.0234769907670775,0.01,0.0022248595461287,0.0138125,0.000928244941744904
"Set4_Extremes",75,5.241481,8,"RV1",0.0469539815341551,0.021,0.00320616593457045,0.029125,0.00134254597221101
"Set4_Extremes",75,5.241481,8,"RV1",0.0704309723012326,0.0295,0.0037835003634201,0.0458125,0.00167513467275769
"Set4_Extremes",75,5.241481,8,"RV1",0.0939079630683101,0.0355,0.00413761706783023,0.0601875,0.00190734138839249
"Set4_Extremes",75,5.241481,8,"RV1",0.117384953835388,0.047,0.00473238840333293,0.073625,0.0020805629496605
"Set4_Extremes",75,5.241481,8,"RV1",0.140861944602465,0.056,0.00514120608417908,0.088,0.00225759828136008
"Set4_Extremes",75,5.241481,8,"RV1",0.164338935369543,0.0625,0.00541265877365274,0.1019375,0.00243583236222754
"Set4_Extremes",75,5.241481,8,"RV1",0.18781592613662,0.0735,0.00583514138646186,0.1164375,0.00257361575354111
"Set4_Extremes",75,5.241481,8,"RV1",0.211292916903698,0.0845,0.00621931467285584,0.1316875,0.00276506915318134
"Set4_Extremes",75,5.241481,8,"RV1",0.234769907670775,0.097,0.00661781686056663,0.1475,0.00289341925755671
"Set4_Extremes",75,5.241481,8,"RV1",0.258246898437853,0.104,0.00682583328246449,0.1618125,0.00302434103101403
"Set4_Extremes",75,5.241481,8,"RV1",0.28172388920493,0.1145,0.00712003335666344,0.1753125,0.00312686663001078
"Set4_Extremes",75,5.241481,8,"RV1",0.305200879972008,0.1235,0.00735689302627135,0.190875,0.0032177134253224
"Set4_Extremes",75,5.241481,8,"RV1",0.328677870739085,0.14,0.00775886589650833,0.2054375,0.00330412591268478
"Set4_Extremes",75,5.241481,8,"RV1",0.352154861506163,0.1525,0.00803877322730278,0.21925,0.003400923587792
"Set4_Extremes",75,5.241481,8,"RV1",0.375631852273241,0.161,0.00821824190444647,0.23325,0.00347316048434275
"Set4_Extremes",75,5.241481,8,"RV1",0.399108843040318,0.172,0.0084384832760396,0.2475,0.00356480188790345
"Set4_Extremes",75,5.241481,8,"RV1",0.422585833807396,0.184,0.00866440996259988,0.261125,0.00360672007334919
"Set4_Extremes",75,5.241481,8,"RV1",0.446062824574473,0.1965,0.0088850365784278,0.27625,0.00366134794167394
"Set4_Extremes",75,5.241481,8,"RV1",0.469539815341551,0.2045,0.00901886217878952,0.2896875,0.00376008409771311
"Set4_Extremes",75,5.241481,8,"RV1",0.493016806108628,0.2135,0.00916290756255895,0.30275,0.0038272419899975
"Set4_Extremes",75,5.241481,8,"RV1",0.516493796875706,0.223,0.00930781929347578,0.3158125,0.00385407429506425
"Set4_Extremes",75,5.241481,8,"RV1",0.539970787642783,0.23,0.00941010095588777,0.3305,0.00390038459642123
"Set4_Extremes",75,5.241481,8,"RV1",0.563447778409861,0.239,0.00953622042530478,0.343875,0.00394096970141867
"Set4_Extremes",75,5.241481,8,"RV1",0.586924769176938,0.248,0.0096565004012841,0.356375,0.00398218591824892
"Set4_Extremes",75,5.241481,8,"RV1",0.610401759944016,0.2625,0.00983854028807119,0.3705,0.00403568457637611
"Set4_Extremes",75,5.241481,8,"RV1",0.633878750711093,0.272,0.00995027637807111,0.3843125,0.00406100910142725
"Set4_Extremes",75,5.241481,8,"RV1",0.657355741478171,0.2855,0.010099251209867,0.395875,0.0040880074226327
"Set4_Extremes",75,5.241481,8,"RV1",0.680832732245249,0.299,0.0102371626928559,0.408625,0.00410281820063965
"Set4_Extremes",75,5.241481,8,"RV1",0.704309723012326,0.3115,0.0103553790370029,0.4225625,0.00416244345870007
"Set4_Extremes",75,5.241481,8,"RV1",0.727786713779404,0.32,0.0104307238483242,0.434375,0.00416962134821617
"Set4_Extremes",75,5.241481,8,"RV1",0.751263704546481,0.327,0.0104897807412739,0.4469375,0.0041901108931477
"Set4_Extremes",75,5.241481,8,"RV1",0.774740695313559,0.3365,0.0105656933042749,0.4591875,0.00420369791634401
"Set4_Extremes",75,5.241481,8,"RV1",0.798217686080636,0.349,0.0106583066197215,0.4724375,0.00420553926944869
"Set4_Extremes",75,5.241481,8,"RV1",0.821694676847714,0.3565,0.0107099894957932,0.4856875,0.00423286043023804
"Set4_Extremes",75,5.241481,8,"RV1",0.845171667614791,0.366,0.0107713508902087,0.4990625,0.00425958821916802
"Set4_Extremes",75,5.241481,8,"RV1",0.868648658381869,0.378,0.0108424167047757,0.5098125,0.00427413893923384
"Set4_Extremes",75,5.241481,8,"RV1",0.892125649148946,0.388,0.0108962378828658,0.522125,0.00426621081142271
"Set4_Extremes",75,5.241481,8,"RV1",0.915602639916024,0.3965,0.01093818426431,0.5336875,0.00424804159841626
"Set4_Extremes",75,5.241481,8,"RV1",0.939079630683102,0.4025,0.0109657136110697,0.5451875,0.00423510049135496
